PacketCounter,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
53046,-0.500566,-9.681206,0.564656,0.024159,0.023168,-0.102176,-0.082548,-0.018884,-0.049121,0.059570,1.262695,0.096191,-0.005030,-0.096808,0.005686,1.000000,-0.000413,-0.000094,-0.000246,0.724014,-0.686868,-0.019767,0.060213,-86.805551,3.100820,6.575489,0.991967,0.114345,-0.054093,-0.060035,0.049174,-0.996984,-0.111340,0.992223,0.055643
53047,-0.502314,-9.624773,0.510279,0.019623,-0.019546,-0.161357,-0.108646,-0.022148,-0.051310,0.059814,1.268311,0.095703,-0.005048,-0.096244,0.005155,1.000000,-0.000543,-0.000111,-0.000257,0.723648,-0.687253,-0.020046,0.060120,-86.867700,3.073862,6.588036,0.991967,0.114565,-0.053623,-0.059459,0.048138,-0.997069,-0.111648,0.992249,0.054563
53048,-0.486555,-9.394975,0.447390,0.020485,-0.059249,-0.394699,-0.115608,-0.025791,-0.061945,0.058594,1.269043,0.100586,-0.004895,-0.093946,0.004528,1.000000,-0.000578,-0.000129,-0.000310,0.723266,-0.687660,-0.020453,0.059929,-86.934035,3.028721,6.602426,0.991980,0.114819,-0.052837,-0.058561,0.047065,-0.997174,-0.112007,0.992271,0.053411
53049,-0.452680,-9.241117,0.417021,0.040901,-0.067548,-0.551434,-0.131332,-0.018999,-0.082158,0.055420,1.274414,0.098389,-0.004565,-0.092407,0.004230,1.000000,-0.000657,-0.000095,-0.000411,0.722832,-0.688124,-0.020833,0.059712,-87.009342,2.984230,6.612296,0.992001,0.114994,-0.052061,-0.057652,0.045839,-0.997284,-0.112295,0.992308,0.052102
53050,-0.451218,-9.477757,0.515756,0.033661,0.031284,-0.310301,-0.138427,-0.002983,-0.095947,0.057373,1.263672,0.104248,-0.004558,-0.094772,0.005223,1.000000,-0.000692,-0.000015,-0.000480,0.722382,-0.688616,-0.021279,0.059319,-87.089553,2.920593,6.612703,0.992057,0.115008,-0.050952,-0.056395,0.044577,-0.997413,-0.112439,0.992364,0.050709
53051,-0.440884,-9.613886,0.663441,0.024196,0.183269,-0.167629,-0.099925,-0.001459,-0.113676,0.053711,1.268555,0.104980,-0.004464,-0.096133,0.006682,1.000000,-0.000500,-0.000007,-0.000568,0.722066,-0.688968,-0.021695,0.058930,-87.147435,2.858589,6.611727,0.992113,0.114997,-0.049871,-0.055208,0.043700,-0.997518,-0.112532,0.992404,0.049704
53052,-0.455647,-9.769790,0.674904,0.002811,0.191671,-0.010894,-0.043697,0.005200,-0.131039,0.053955,1.266602,0.098389,-0.004620,-0.097693,0.006771,1.000000,-0.000218,0.000026,-0.000655,0.721953,-0.689116,-0.022203,0.058393,-87.173561,2.775330,6.606544,0.992194,0.114916,-0.048420,-0.053713,0.043419,-0.997612,-0.112539,0.992426,0.049253
53053,-0.414700,-9.865070,0.694108,0.033392,0.211418,0.083147,0.013627,0.009858,-0.143140,0.051514,1.268066,0.106201,-0.004217,-0.098648,0.006935,1.000000,0.000068,0.000049,-0.000716,0.722038,-0.689057,-0.022647,0.057872,-87.166727,2.696777,6.598306,0.992276,0.114781,-0.047050,-0.052361,0.043703,-0.997671,-0.112457,0.992429,0.049375
53054,-0.467066,-10.104291,0.762020,-0.028969,0.256199,0.327777,0.076235,0.009877,-0.147023,0.057861,1.259521,0.106689,-0.004745,-0.101042,0.007582,1.000000,0.000381,0.000049,-0.000735,0.722343,-0.688769,-0.023157,0.057276,-87.124109,2.604723,6.589958,0.992367,0.114644,-0.045445,-0.050846,0.044632,-0.997709,-0.112353,0.992403,0.050121
53055,-0.436363,-10.088773,0.763300,-0.011869,0.249423,0.311244,0.139399,0.006365,-0.137378,0.049316,1.270752,0.099121,-0.004433,-0.100890,0.007563,1.000000,0.000697,0.000032,-0.000687,0.722858,-0.688255,-0.023556,0.056801,-87.045100,2.529370,6.583772,0.992437,0.114544,-0.044132,-0.049693,0.046157,-0.997697,-0.112243,0.992345,0.051500
53056,-0.375452,-10.061404,0.779228,0.032698,0.255795,0.282533,0.181803,0.004386,-0.126997,0.053955,1.267090,0.096924,-0.003818,-0.100619,0.007701,0.999999,0.000909,0.000022,-0.000635,0.723520,-0.687584,-0.023986,0.056310,-86.941624,2.448870,6.578943,0.992508,0.114467,-0.042728,-0.048499,0.048114,-0.997664,-0.112144,0.992261,0.053305
53057,-0.384344,-10.046993,0.660787,0.027318,0.117246,0.262623,0.208426,0.010339,-0.112501,0.052979,1.274170,0.097412,-0.003900,-0.100475,0.006503,0.999999,0.001042,0.000052,-0.000563,0.724264,-0.686823,-0.024266,0.055920,-86.823126,2.387888,6.570991,0.992568,0.114335,-0.041664,-0.047669,0.050294,-0.997596,-0.111965,0.992168,0.055370
53058,-0.324729,-9.889715,0.580909,0.078519,0.030953,0.099033,0.205183,0.010417,-0.099510,0.048584,1.269043,0.098877,-0.003296,-0.098901,0.005708,0.999999,0.001026,0.000052,-0.000498,0.724998,-0.686070,-0.024571,0.055512,-86.706226,2.323521,6.563313,0.992629,0.114207,-0.040542,-0.046777,0.052453,-0.997527,-0.111798,0.992071,0.057408
53059,-0.314960,-9.778801,0.527931,0.081851,-0.034301,-0.014987,0.176951,0.006636,-0.101141,0.046387,1.278320,0.087646,-0.003199,-0.097791,0.005193,0.999999,0.000885,0.000033,-0.000506,0.725629,-0.685421,-0.024835,0.055172,-86.605657,2.268939,6.557619,0.992679,0.114113,-0.039590,-0.046024,0.054307,-0.997463,-0.111673,0.991982,0.059161
53060,-0.330485,-9.755814,0.537184,0.055215,-0.043087,-0.036760,0.157825,0.004134,-0.099319,0.045410,1.275391,0.092041,-0.003353,-0.097561,0.005295,1.000000,0.000789,0.000021,-0.000497,0.726198,-0.684837,-0.025174,0.054781,-86.515762,2.204657,6.553356,0.992731,0.114044,-0.038469,-0.045083,0.055995,-0.997413,-0.111595,0.991896,0.060729
53061,-0.316552,-9.698033,0.465226,0.067014,-0.124672,-0.099376,0.133902,0.003639,-0.099185,0.044434,1.276855,0.083984,-0.003214,-0.096982,0.004587,1.000000,0.000670,0.000018,-0.000496,0.726679,-0.684343,-0.025454,0.054453,-86.439788,2.151099,6.549276,0.992774,0.113977,-0.037535,-0.044301,0.057419,-0.997367,-0.111522,0.991823,0.062054
53062,-0.315041,-9.640982,0.431759,0.060774,-0.167612,-0.158549,0.117925,0.005820,-0.090154,0.053223,1.273682,0.089111,-0.003194,-0.096411,0.004261,1.000000,0.000590,0.000029,-0.000451,0.727108,-0.683905,-0.025766,0.054085,-86.372854,2.092314,6.544241,0.992822,0.113894,-0.036510,-0.043409,0.058698,-0.997332,-0.111447,0.991757,0.063221
53063,-0.268051,-9.576125,0.424110,0.098505,-0.176612,-0.225562,0.086524,0.006272,-0.089854,0.040283,1.281982,0.083496,-0.002723,-0.095762,0.004200,1.000000,0.000433,0.000031,-0.000449,0.727423,-0.683584,-0.026017,0.053776,-86.324066,2.044189,6.538874,0.992863,0.113805,-0.035670,-0.042666,0.059642,-0.997308,-0.111371,0.991711,0.064072
53064,-0.229172,-9.760601,0.496448,0.128217,-0.118886,-0.038347,0.048646,0.012018,-0.081632,0.045410,1.282471,0.078369,-0.002331,-0.097606,0.004941,1.000000,0.000243,0.000060,-0.000408,0.727612,-0.683401,-0.026295,0.053411,-86.297077,1.990685,6.530539,0.992912,0.113664,-0.034737,-0.041785,0.060222,-0.997310,-0.111266,0.991692,0.064544
53065,-0.224121,-9.994823,0.614856,0.122713,-0.019861,0.202766,0.035608,0.011982,-0.084777,0.041016,1.288818,0.079590,-0.002283,-0.099948,0.006131,1.000000,0.000178,0.000060,-0.000424,0.727753,-0.683267,-0.026521,0.053093,-86.277562,1.945674,6.522042,0.992955,0.113520,-0.033952,-0.041035,0.060655,-0.997315,-0.111156,0.991683,0.064886
53066,-0.223383,-10.047825,0.644347,0.113618,0.002649,0.257613,0.018818,0.005314,-0.072376,0.043945,1.273193,0.082520,-0.002270,-0.100478,0.006434,1.000000,0.000094,0.000027,-0.000362,0.727836,-0.683192,-0.026799,0.052782,-86.267577,1.897337,6.517866,0.992992,0.113451,-0.033109,-0.040214,0.060926,-0.997332,-0.111131,0.991674,0.065061
53067,-0.183881,-10.017116,0.625927,0.147306,-0.011040,0.224563,0.004217,0.002233,-0.068388,0.039063,1.287354,0.076416,-0.001873,-0.100171,0.006257,1.000000,0.000021,0.000011,-0.000342,0.727863,-0.683172,-0.027014,0.052553,-86.265834,1.861329,6.515542,0.993017,0.113413,-0.032481,-0.039592,0.061029,-0.997350,-0.111130,0.991672,0.065093
53068,-0.203843,-10.014034,0.647727,0.116961,0.007480,0.223659,0.000435,-0.000255,-0.067692,0.041016,1.281738,0.080078,-0.002072,-0.100140,0.006477,1.000000,0.000002,-0.000001,-0.000338,0.727881,-0.683163,-0.027300,0.052275,-86.266287,1.815568,6.514725,0.993044,0.113402,-0.031682,-0.038799,0.061112,-0.997377,-0.111168,0.991668,0.065087
53069,-0.202053,-9.961581,0.661441,0.109023,0.023964,0.172249,-0.001870,-0.002880,-0.066283,0.037354,1.278076,0.073486,-0.002054,-0.099615,0.006615,1.000000,-0.000009,-0.000014,-0.000331,0.727886,-0.683164,-0.027528,0.052071,-86.267936,1.780565,6.515404,0.993062,0.113416,-0.031072,-0.038191,0.061152,-0.997398,-0.111220,0.991664,0.065059
53070,-0.255159,-9.989407,0.702460,0.045521,0.056330,0.204376,-0.000604,0.000154,-0.055242,0.040527,1.287842,0.087158,-0.002579,-0.099893,0.007025,1.000000,-0.000003,0.000001,-0.000276,0.727897,-0.683160,-0.027770,0.051838,-86.268980,1.742050,6.514821,0.993083,0.113408,-0.030400,-0.037523,0.061211,-0.997419,-0.111254,0.991661,0.065043
53071,-0.251485,-10.008522,0.731469,0.042249,0.083733,0.225241,0.004808,-0.001927,-0.044100,0.042969,1.291748,0.074463,-0.002537,-0.100085,0.007312,1.000000,0.000024,-0.000010,-0.000220,0.727919,-0.683140,-0.027916,0.051712,-86.266796,1.719759,6.515782,0.993093,0.113426,-0.030011,-0.037142,0.061292,-0.997429,-0.111295,0.991654,0.065081
53072,-0.266149,-9.933418,0.698119,0.023589,0.052457,0.148623,0.008771,0.002124,-0.034911,0.039063,1.271973,0.076660,-0.002679,-0.099334,0.006977,1.000000,0.000044,0.000011,-0.000175,0.727957,-0.683105,-0.028078,0.051548,-86.262438,1.693102,6.514827,0.993109,0.113411,-0.029546,-0.036689,0.061420,-0.997437,-0.111305,0.991648,0.065158
53073,-0.271338,-9.876876,0.652925,0.019140,0.009744,0.089442,0.004003,0.006004,-0.022999,0.043945,1.285156,0.084473,-0.002725,-0.098769,0.006527,1.000000,0.000020,0.000030,-0.000115,0.727972,-0.683093,-0.028124,0.051472,-86.260829,1.683164,6.512037,0.993119,0.113363,-0.029373,-0.036517,0.061470,-0.997441,-0.111267,0.991650,0.065186
53074,-0.267757,-9.857933,0.624198,0.021781,-0.017531,0.068576,-0.002320,0.002152,-0.024171,0.038086,1.274902,0.074707,-0.002689,-0.098579,0.006243,1.000000,-0.000012,0.000011,-0.000121,0.727970,-0.683100,-0.028251,0.051347,-86.262798,1.662823,6.511467,0.993131,0.113354,-0.029018,-0.036161,0.061476,-0.997453,-0.111282,0.991651,0.065153
53075,-0.272944,-9.843441,0.695250,0.006269,0.053437,0.058904,-0.003986,0.006094,-0.025284,0.038818,1.289063,0.076904,-0.002742,-0.098434,0.006955,1.000000,-0.000020,0.000030,-0.000126,0.727958,-0.683116,-0.028307,0.051260,-86.265771,1.651575,6.508541,0.993142,0.113304,-0.028821,-0.035957,0.061449,-0.997462,-0.111246,0.991658,0.065101
53076,-0.246909,-9.775058,0.658495,0.029621,0.023943,-0.012438,0.000778,0.002224,-0.037197,0.035156,1.268311,0.086670,-0.002487,-0.097750,0.006585,1.000000,0.000004,0.000011,-0.000186,0.727969,-0.683110,-0.028476,0.051089,-86.265974,1.623964,6.507445,0.993158,0.113287,-0.028340,-0.035478,0.061500,-0.997476,-0.111258,0.991657,0.065099
53077,-0.262908,-9.719022,0.653500,0.008869,0.020093,-0.068198,0.004416,0.005711,-0.044902,0.036133,1.279541,0.072021,-0.002651,-0.097190,0.006533,1.000000,0.000022,0.000029,-0.000225,0.727991,-0.683093,-0.028598,0.050934,-86.264147,1.601478,6.504005,0.993176,0.113228,-0.027947,-0.035089,0.061578,-0.997485,-0.111223,0.991659,0.065131
