PacketCounter,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
48396,-2.098343,-9.134043,-2.459571,-0.206186,0.180242,-0.127220,-0.011068,0.000361,-0.010670,0.282227,0.573486,0.317627,-0.020988,-0.091341,-0.024591,1.000000,-0.000055,0.000002,-0.000053,0.583182,-0.692799,0.381777,-0.184862,-104.837063,10.902956,-49.314087,0.640144,-0.744607,-0.189146,-0.313373,-0.028290,-0.949209,0.701436,0.666904,-0.251449
48397,-2.103169,-9.206999,-2.462000,-0.187984,0.185122,-0.056460,-0.009173,-0.001316,-0.008240,0.277344,0.564453,0.317383,-0.021035,-0.092070,-0.024616,1.000000,-0.000046,-0.000007,-0.000041,0.583160,-0.692831,0.381757,-0.184855,-104.840445,10.900495,-49.311705,0.640181,-0.744586,-0.189104,-0.313386,-0.028373,-0.949202,0.701397,0.666923,-0.251507
48398,-2.068171,-9.176331,-2.492290,-0.195385,0.137625,-0.084543,-0.009100,0.000314,-0.007489,0.279297,0.563721,0.325684,-0.020685,-0.091764,-0.024919,1.000000,-0.000045,0.000002,-0.000037,0.583152,-0.692832,0.381790,-0.184807,-104.843891,10.906264,-49.311939,0.640165,-0.744574,-0.189203,-0.313491,-0.028339,-0.949168,0.701364,0.666938,-0.251559
48399,-2.110061,-9.173654,-2.459037,-0.199474,0.191568,-0.087531,-0.010072,-0.001583,-0.006934,0.276123,0.572998,0.322266,-0.021104,-0.091737,-0.024586,1.000000,-0.000050,-0.000008,-0.000035,0.583128,-0.692864,0.381775,-0.184793,-104.847796,10.904576,-49.309605,0.640199,-0.744553,-0.189174,-0.313519,-0.028419,-0.949156,0.701321,0.666959,-0.251625
48400,-2.121520,-9.197533,-2.438429,-0.183575,0.214386,-0.067856,-0.012793,0.001458,-0.007307,0.280762,0.562988,0.325439,-0.021219,-0.091976,-0.024378,1.000000,-0.000064,0.000007,-0.000037,0.583101,-0.692876,0.381818,-0.184747,-104.854090,10.909831,-49.311204,0.640167,-0.744557,-0.189264,-0.313654,-0.028417,-0.949112,0.701290,0.666954,-0.251725
48401,-2.102236,-9.222386,-2.484391,-0.195286,0.170952,-0.036357,-0.010425,0.002650,-0.007299,0.279053,0.570557,0.322266,-0.021026,-0.092224,-0.024839,1.000000,-0.000052,0.000013,-0.000036,0.583067,-0.692906,0.381814,-0.184748,-104.858640,10.907329,-49.311208,0.640172,-0.744564,-0.189221,-0.313683,-0.028502,-0.949100,0.701272,0.666943,-0.251802
48402,-2.123668,-9.228917,-2.477530,-0.201004,0.191436,-0.027802,-0.007983,0.005473,-0.006541,0.276855,0.570801,0.320557,-0.021240,-0.092289,-0.024771,1.000000,-0.000040,0.000027,-0.000033,0.583052,-0.692898,0.381867,-0.184719,-104.862302,10.912748,-49.314818,0.640114,-0.744590,-0.189314,-0.313788,-0.028456,-0.949067,0.701279,0.666915,-0.251859
48403,-2.098954,-9.206550,-2.467268,-0.185137,0.179694,-0.056304,-0.000671,0.001559,-0.007657,0.287354,0.561035,0.318604,-0.020993,-0.092065,-0.024672,1.000000,-0.000003,0.000008,-0.000038,0.583054,-0.692901,0.381849,-0.184736,-104.861137,10.910218,-49.314157,0.640128,-0.744589,-0.189271,-0.313746,-0.028478,-0.949080,0.701285,0.666915,-0.251841
48404,-2.138633,-9.162770,-2.468616,-0.224952,0.206195,-0.089980,0.002596,0.003020,-0.008954,0.273926,0.573486,0.324707,-0.021391,-0.091626,-0.024687,1.000000,0.000013,0.000015,-0.000045,0.583082,-0.692867,0.381874,-0.184724,-104.857905,10.914801,-49.315646,0.640099,-0.744594,-0.189349,-0.313756,-0.028375,-0.949079,0.701306,0.666914,-0.251784
48405,-2.126021,-9.164598,-2.436048,-0.194117,0.218591,-0.098847,0.002124,0.000149,-0.006533,0.279297,0.570068,0.314453,-0.021263,-0.091645,-0.024361,1.000000,0.000011,0.000001,-0.000033,0.583098,-0.692861,0.381854,-0.184738,-104.855019,10.913111,-49.314362,0.640119,-0.744584,-0.189320,-0.313702,-0.028369,-0.949097,0.701312,0.666925,-0.251738
